ID,Rating,Rarity,Element,Name,Series,2nd Series,Weapon,2nd Weapon,Race,2nd Race,Type,HP,ATK,VA,URL
4246,9.5,SSR,Wind,Meteon (Holiday),Holiday,-,Gun,Melee,Human,-,Special,1200,9900,Masakazu Morita,https://gbf.wiki/Meteon_(Holiday)
4012,9.1,SSR,Wind,Metera,Permanent,-,Bow,-,Erune,-,Balanced,1450,7300,Ryōka Yuzuki,https://gbf.wiki/Metera
4072,9.4,SSR,Fire,Metera (Fire),Permanent,-,Bow,-,Erune,-,Attack,1200,8400,Ryōka Yuzuki,https://gbf.wiki/Metera_(Fire)
4195,9.4,SSR,Light,Metera (Holiday),Holiday,-,Bow,-,Erune,-,Balanced,1418,7310,Ryōka Yuzuki,https://gbf.wiki/Metera_(Holiday)
4347,9.5,SSR,Earth,Metera (Summer),Summer,-,Bow,-,Erune,-,Attack,1140,8740,Ryōka Yuzuki,https://gbf.wiki/Metera_(Summer)
4440,10,SSR,Fire,Michael,Grand,-,Sabre,-,Primal,-,Attack,1256,11320,Kotono Mitsuishi,https://gbf.wiki/Michael
3051,7.5,SR,Dark,Mika Jougasaki,Tie-In / Collab,-,Dagger,-,Human,-,Special,800,5500,Haruka Yoshimura,https://gbf.wiki/Mika_Jougasaki
3227,8.0,SR,Wind,Mikasa,Tie-In / Collab,-,Sabre,Katana,Human,-,Attack,810,5960,Yui Ishikawa,https://gbf.wiki/Mikasa
4131,8.5,SSR,Light,Mikazuki Munechika,Tie-In / Collab,-,Katana,-,Other,-,Balanced,1490,7580,Kōsuke Toriumi,https://gbf.wiki/Mikazuki_Munechika
3070,7.5,SR,Wind,Miku Maekawa,Tie-In / Collab,-,Melee,-,Human,-,Attack,839,5839,Natsumi Takamori,https://gbf.wiki/Miku_Maekawa
3080,6.5,SR,Fire,Milla Maxwell,Tie-In / Collab,-,Sabre,-,Other,-,Attack,1030,5250,Miyuki Sawashiro,https://gbf.wiki/Milla_Maxwell
3064,6.5,SR,Water,Milleore,Permanent,-,Bow,-,Harvin,-,Balanced,1130,6570,Saori Ōnishi,https://gbf.wiki/Milleore
4272,9.3,SSR,Water,Milleore and Sahli Lao,Permanent,-,Gun,Bow,Harvin,-,Attack,1210,9940,"Saori Ōnishi,Nanami Yamashita",https://gbf.wiki/Milleore_and_Sahli_Lao
3043,7.0,SR,Wind,Mimlemel,Permanent,-,Harp,-,Harvin,-,Special,900,6570,Yumiko Kobayashi,https://gbf.wiki/Mimlemel
4292,9.5,SSR,Fire,Mimlemel (Summer),Summer,-,Melee,Harp,Harvin,-,Special,1150,9240,Yumiko Kobayashi,https://gbf.wiki/Mimlemel_(Summer)
3220,7.0,SR,Earth,Mimlemel and Pun-Kin (Halloween),Halloween,-,Harp,Melee,Harvin,-,Attack,820,8290,Yumiko Kobayashi,https://gbf.wiki/Mimlemel_and_Pun-Kin_(Halloween)
3166,7.5,SR,Wind,Mimlemel and Stumpeye,Permanent,-,Melee,-,Harvin,-,Attack,850,8130,Yumiko Kobayashi,https://gbf.wiki/Mimlemel_and_Stumpeye
4295,9.0,SSR,Wind,Mimori Amamiya,Tie-In / Collab,-,Harp,-,Human,-,Balanced,1600,8000,Kaede Hondo,https://gbf.wiki/Mimori_Amamiya
3176,7.5,SR,Water,Mina,Permanent,-,Sabre,-,Human,-,Balanced,1240,6300,Aoi Yūki,https://gbf.wiki/Mina
3193,8.0,SR,Water,Minami Nitta,Tie-In / Collab,-,Spear,-,Human,-,Balanced,1050,4800,Aya Suzaki,https://gbf.wiki/Minami_Nitta
3052,7.0,SR,Fire,Mio Honda,Tie-In / Collab,-,Gun,-,Human,-,Balanced,1010,4980,Sayuri Hara,https://gbf.wiki/Mio_Honda
4302,9.4,SSR,Earth,Mireille and Risette,Permanent,-,Dagger, melee,Human,-,Attack,1275,9625,"Aoi Koga,Yumiri Hanamori",https://gbf.wiki/Mireille_and_Risette
3161,7.5,SR,Fire,Miria Akagi,Tie-In / Collab,-,Staff,-,Human,-,Special,850,5150,Tomoyo Kurosawa,https://gbf.wiki/Miria_Akagi
3224,9.0,SR,Wind,Mirin,Permanent,-,Katana,-,Human,-,Attack,900,7900,Miyu Takagi,https://gbf.wiki/Mirin
4307,9.4,SSR,Water,Mirin (Holiday),Holiday,-,Katana,-,Human,-,Balanced,1600,8000,Miyu Takagi,https://gbf.wiki/Mirin_(Holiday)
3265,8.0,SR,Light,Mirin (Light),Permanent,-,Katana,-,Human,-,Attack,1036,7320,Miyu Takagi,https://gbf.wiki/Mirin_(Light)
4534,9.6,SSR,Wind,Mirin (SSR),Permanent,-,Katana,-,Human,-,Attack,1330,9350,Miyu Takagi,https://gbf.wiki/Mirin_(SSR)
4409,9.3,SSR,Fire,Mirin (Summer),Summer,-,Katana,-,Human,-,Heal,1760,6400,Miyu Takagi,https://gbf.wiki/Mirin_(Summer)
3002,6.5,SR,Water,Mishra,Permanent,-,Staff,-,Erune,-,Special,1300,5400,Kikuko Inoue,https://gbf.wiki/Mishra
4317,9.3,SSR,Light,Mishra (SSR),Permanent,-,Staff,-,Erune,-,Special,1217,7595,Kikuko Inoue,https://gbf.wiki/Mishra_(SSR)
3069,7.0,SR,Water,Mizuki Kawashima,Tie-In / Collab,-,Staff,-,Human,-,Heal,1030,4860,Nao Tōyama,https://gbf.wiki/Mizuki_Kawashima
4186,9.0,SSR,Wind,Monika,Permanent,-,Sabre,Katana,Human,-,Balanced,1472,8640,Ayumi Tsuji,https://gbf.wiki/Monika
4238,9.5,SSR,Wind,Monika (Grand),Grand,-,Sabre,Katana,Human,-,Balanced,1400,9000,Ayumi Tsuji,https://gbf.wiki/Monika_(Grand)
4454,9.5,SSR,Light,Monika (Summer),Summer,-,Sabre,Katana,Human,-,Balanced,1750,7250,Ayumi Tsuji,https://gbf.wiki/Monika_(Summer)
4321,9.7,SSR,Earth,Monika (Valentine),Valentine,-,Sabre,Katana,Human,-,Balanced,1580,8100,Ayumi Tsuji,https://gbf.wiki/Monika_(Valentine)
3135,8.0,SR,Water,Morphe and Phoebe (Event),Permanent,-,Harp,-,Other,-,Special,1200,4000,"Rika Morinaga,Azusa Tadokoro",https://gbf.wiki/Morphe_and_Phoebe_(Event)
4218,9.2,SSR,Wind,Morrigna,Permanent,-,Staff,-,Primal,-,Special,1300,8700,"Marina Inoue,Sora Amamiya,Mikako Komatsu",https://gbf.wiki/Morrigna
4339,9.5,SSR,Fire,Ms. Miranda,Permanent,-,Staff,-,Human,-,Heal,1800,6200,Kikuko Inoue,https://gbf.wiki/Ms._Miranda
4267,9.4,SSR,Fire,Mugen,Grand,-,Melee,Harp,Draph,-,Attack,1221,11171,Tesshō Genda,https://gbf.wiki/Mugen
4428,9.9,SSR,Light,Mugen (Halloween),Halloween,-,Melee,Harp,Draph,-,Defense,2218,7390,Tesshō Genda,https://gbf.wiki/Mugen_(Halloween)
3115,7.0,SR,Water,Naga,Tie-In / Collab,-,Sabre,-,Human,-,Balanced,1000,5000,Maria Kawamura,https://gbf.wiki/Naga
3174,6.5,SR,Light,Nakoruru,Tie-In / Collab,-,Katana,-,Human,-,Attack,760,6200,Mai Nakahara,https://gbf.wiki/Nakoruru
4418,9.5,SSR,Wind,Nami and Robin,Tie-In / Collab,-,Staff,Melee,Human,-,Special,1310,8650,"Akemi Okamura,Yuriko Yamaguchi",https://gbf.wiki/Nami_and_Robin
4281,9.3,SSR,Wind,Naoise,Permanent,-,Dagger,Bow,Human,-,Special,1260,8900,Gō Inoue,https://gbf.wiki/Naoise
3096,7.5,SR,Fire,Naoise (Event),Permanent,-,Spear,-,Human,-,Defense,1200,4500,Gō Inoue,https://gbf.wiki/Naoise_(Event)
4354,9.3,SSR,Fire,Naoise (Fire),Permanent,-,Spear,-,Human,-,Defense,1920,7200,Gō Inoue,https://gbf.wiki/Naoise_(Fire)
3000,7.5,SR,Light,Naoise (Promo),Permanent,-,Spear,-,Human,-,Defense,1320,5400,Gō Inoue,https://gbf.wiki/Naoise_(Promo)
4178,9.2,SSR,Light,Naoise (Summer),Summer,-,Spear,-,Human,-,Defense,2000,7160,Gō Inoue,https://gbf.wiki/Naoise_(Summer)
4063,9.5,SSR,Dark,Narmaya,Permanent,-,Katana,-,Draph,-,Attack,1120,10240,Mao Ichimichi,https://gbf.wiki/Narmaya
4335,10,SSR,Wind,Narmaya (Grand),Grand,-,Katana,-,Draph,-,Attack,1000,11830,Mao Ichimichi,https://gbf.wiki/Narmaya_(Grand)
4249,9.7,SSR,Earth,Narmaya (Holiday),Holiday,-,Katana,-,Draph,-,Attack,1185,10885,Mao Ichimichi,https://gbf.wiki/Narmaya_(Holiday)
4089,9.4,SSR,Water,Narmaya (Summer),Summer,-,Katana,-,Draph,-,Attack,1120,10240,Mao Ichimichi,https://gbf.wiki/Narmaya_(Summer)
3235,6.0,SR,Dark,Narmaya (Valentine),Valentine,-,Katana,-,Draph,-,Attack,1004,8214,Mao Ichimichi,https://gbf.wiki/Narmaya_(Valentine)
4392,9.6,SSR,Light,Narmaya (Yukata),Yukata,-,Katana,-,Draph,-,Attack,950,12080,Mao Ichimichi,https://gbf.wiki/Narmaya_(Yukata)
4318,9.4,SSR,Wind,Nectar,Permanent,-,Bow,Katana,Other,-,Attack,1200,10000,Yoshihisa Kawahara,https://gbf.wiki/Nectar
4535,9.5,SSR,Water,Nectar (Water),Permanent,-,Katana,Bow,Other,-,Attack,1220,9900,Yoshihisa Kawahara,https://gbf.wiki/Nectar_(Water)
4574,9.3,SSR,Wind,Negi Springfield,Tie-In / Collab,-,Staff,Melee,Human,-,Balanced,1550,8250,Rina Satō,https://gbf.wiki/Negi_Springfield
4341,10,SSR,Light,Nehan,Grand,-,Gun,Melee,Erune,-,Special,1146,7896,Takashi Kondō,https://gbf.wiki/Nehan
4511,9.5,SSR,Fire,Nehan (Valentine),Valentine,-,Gun,Melee,Erune,-,Special,1134,8010,Takashi Kondō,https://gbf.wiki/Nehan_(Valentine)
4085,8.0,SSR,Earth,Nemone,Permanent,-,Axe,Spear,Erune,-,Attack,1120,8800,Ayahi Takagaki,https://gbf.wiki/Nemone
4306,9.6,SSR,Fire,Nemone (Holiday),Holiday,-,Axe,Spear,Erune,-,Balanced,1460,7100,Ayahi Takagaki,https://gbf.wiki/Nemone_(Holiday)
2051,4.5,R,Earth,Nene,Permanent,-,Melee,-,Human,-,Special,770,4160,Kujira,https://gbf.wiki/Nene
4275,9.3,SSR,Light,New Generations,Tie-In / Collab,-,Sabre,Gun,Human,-,Balanced,1448,7913,"Ayaka Fukuhara,Ayaka Ōhashi,Sayuri Hara",https://gbf.wiki/New_Generations
4003,9.4,SSR,Wind,Nezahualpilli,Permanent,-,Spear,-,Human,-,Attack,1280,9600,Jurota Kosugi,https://gbf.wiki/Nezahualpilli
3237,8.5,SR,Earth,Nezahualpilli (SR),Permanent,-,Spear,-,Human,-,Attack,880,8160,Jurota Kosugi,https://gbf.wiki/Nezahualpilli_(SR)
4332,9.5,SSR,Wind,Nezha,Permanent,-,Spear,-,Primal,-,Attack,1000,11000,Daisuke Kishio,https://gbf.wiki/Nezha
4455,9.7,SSR,Fire,Nezha (Yukata),Yukata,-,Spear,-,Primal,-,Attack,1206,11420,Daisuke Kishio,https://gbf.wiki/Nezha_(Yukata)
4156,9.1,SSR,Dark,Nicholas,Permanent,-,Katana,-,Human,-,Defense,1850,7550,Tomokazu Seki,https://gbf.wiki/Nicholas
3141,8.0,SR,Light,Nicholas (Event),Permanent,-,Katana,-,Human,-,Balanced,1000,5000,Tomokazu Seki,https://gbf.wiki/Nicholas_(Event)
4315,9.5,SSR,Light,Nicholas (Light),Permanent,-,Katana,Melee,Human,Other,Attack,1000,11000,Tomokazu Seki,https://gbf.wiki/Nicholas_(Light)
4169,,SSR,Dark,Nier,Evoker,-,Axe,Dagger,Erune,-,Special,1313,8906,Noriko Shitaya,https://gbf.wiki/Nier
4546,9.6,SSR,Water,Nier (Yukata),Evoker,Yukata,Axe,Dagger,Erune,-,Special,1152,7920,Noriko Shitaya,https://gbf.wiki/Nier_(Yukata)
4133,7.5,SSR,Fire,Nina Drango,Permanent,-,Melee,-,Other,-,Attack,972,7720,Sumire Morohoshi,https://gbf.wiki/Nina_Drango
4038,,SSR,Wind,Niyon,Eternal,-,Harp,-,Harvin,-,Special,1299,10399,Yukana,https://gbf.wiki/Niyon
3039,7.5,SR,Light,Noa,Permanent,-,Staff,-,Primal,-,Special,1000,6250,Kaito Ishikawa,https://gbf.wiki/Noa
4255,9.5,SSR,Light,Noa (Grand),Grand,-,Staff,Gun,Primal,-,Special,1100,9700,Kaito Ishikawa,https://gbf.wiki/Noa_(Grand)
4498,9.8,SSR,Fire,Noa (Holiday),Holiday,-,Staff,Gun,Primal,-,Defense,2025,6675,Kaito Ishikawa,https://gbf.wiki/Noa_(Holiday)
4477,9.5,SSR,Earth,Nobara Kugisaki and Maki Zen'in,Tie-In / Collab,-,Axe,Spear,Human,-,Attack,1273,9635,"Asami Seto,Mikako Komatsu",https://gbf.wiki/Nobara_Kugisaki_and_Maki_Zen%27in
4371,9.3,SSR,Light,Nobita,Tie-In / Collab,-,Gun,-,Human,-,Attack,1303,8700,Megumi Ōhara,https://gbf.wiki/Nobita
4549,9.7,SSR,Wind,Noire,Permanent,-,Sabre,-,Primal,-,Attack,1222,9700,Yoshino Aoyama,https://gbf.wiki/Noire
2033,4.5,R,Earth,Norcel,Permanent,-,Staff,-,Harvin,-,Special,580,4350,Hinako Sasaki,https://gbf.wiki/Norcel
4550,9.5,SSR,Light,Novei,Permanent,-,Harp,-,Human,-,Special,1320,8600,Saori Hayami,https://gbf.wiki/Novei
3142,6.5,SR,Light,Novei (Promo),Permanent,-,Harp,-,Human,-,Special,900,5000,Saori Hayami,https://gbf.wiki/Novei_(Promo)
4508,10,SSR,Earth,Olivia,Permanent,-,Sabre,-,Primal,-,Special,1300,8900,Maaya Sakamoto,https://gbf.wiki/Olivia
3246,7.5,SR,Dark,Olivia (Event),Summer,-,Sabre,-,Primal,-,Balanced,1200,5300,Maaya Sakamoto,https://gbf.wiki/Olivia_(Event)
4145,9.7,SSR,Dark,Olivia (Grand),Grand,-,Sabre,-,Primal,-,Special,1480,7800,Maaya Sakamoto,https://gbf.wiki/Olivia_(Grand)
4446,9.4,SSR,Earth,Orchid,Permanent,-,Dagger,Melee,Other,-,Special,1968,6960,Minori Chihara,https://gbf.wiki/Orchid
4111,9.7,SSR,Dark,Orchid (Grand),Grand,-,Melee,Dagger,Other,-,Special,1650,7300,Minori Chihara,https://gbf.wiki/Orchid_(Grand)
4536,9.9,SSR,Dark,Orologia,Grand,-,Axe,Staff,Other,-,Special,1280,9600,Satoshi Hino / Sora Tokui,https://gbf.wiki/Orologia
3207,8.5,SR,Water,Owen,Permanent,-,Sabre,-,Human,-,Balanced,1260,3100,Wataru Hatano,https://gbf.wiki/Owen
3145,6.5,SR,Water,Pamela (Promo),Permanent,-,Harp,-,Human,-,Special,900,5000,Kiyono Yasuno,https://gbf.wiki/Pamela_(Promo)
4483,9.4,SSR,Earth,Paris,Permanent,-,Sabre,-,Human,-,Defense,1930,7150,Tomokazu Sugita,https://gbf.wiki/Paris
3157,6.0,SR,Earth,Paris (Event),Permanent,-,Sabre,-,Human,-,Defense,1200,4500,Tomokazu Sugita,https://gbf.wiki/Paris_(Event)
2045,4.0,R,Wind,Pavidus,Permanent,-,Dagger,-,Draph,-,Defense,1010,3780,Nishiji Shuya,https://gbf.wiki/Pavidus
4502,10,SSR,Water,Payila,Zodiac,-,Staff,-,Draph,-,Attack,1348,10660,Rie Takahashi,https://gbf.wiki/Payila
2075,,R,Water,Payila (Event),Zodiac,-,Staff,-,Draph,-,Special,724,4740,Rie Takahashi,https://gbf.wiki/Payila_(Event)
4200,8.5,SSR,Light,Pecorine,Tie-In / Collab,-,Sabre,-,Human,-,Defense,2000,6150,Mao Ichimichi,https://gbf.wiki/Pecorine
3153,6.5,SR,Water,Pengy,Permanent,-,Gun,Melee,Human,-,Defense,2000,3750,Reina Ueda,https://gbf.wiki/Pengy
3073,5.5,SR,Water,Pengy (Event),Permanent,-,Gun,-,Human,-,Defense,3500,3500,Reina Ueda,https://gbf.wiki/Pengy_(Event)
4282,9.6,SSR,Earth,Pengy (SSR),Permanent,-,Gun,Melee,Human,-,Attack,1280,8800,Reina Ueda,https://gbf.wiki/Pengy_(SSR)
4050,9.1,SSR,Fire,Percival,Permanent,-,Sabre,-,Human,-,Attack,1540,9120,Ryōta Ōsaka,https://gbf.wiki/Percival
3168,7.0,SR,Fire,Percival (Event),Permanent,-,Sabre,-,Human,-,Attack,800,6000,Ryōta Ōsaka,https://gbf.wiki/Percival_(Event)
4425,10,SSR,Fire,Percival (Grand),Grand,-,Sabre,-,Human,-,Attack,1340,10120,Ryōta Ōsaka,https://gbf.wiki/Percival_(Grand)
4279,9.2,SSR,Light,Percival (Light),Permanent,-,Sabre,-,Human,-,Balanced,1300,9700,Ryōta Ōsaka,https://gbf.wiki/Percival_(Light)
4090,9.0,SSR,Fire,Percival (Summer),Summer,-,Sabre,-,Human,-,Balanced,1540,9120,Ryōta Ōsaka,https://gbf.wiki/Percival_(Summer)
2011,4.5,R,Wind,Petra,Permanent,-,Staff,-,Human,-,Heal,880,3200,Houko Kuwashima,https://gbf.wiki/Petra
4047,9.6,SSR,Wind,Petra (SSR),Permanent,-,Staff,-,Human,-,Balanced,1650,7680,Houko Kuwashima,https://gbf.wiki/Petra_(SSR)
2039,5.0,R,Light,Philosophia,Permanent,-,Staff,-,Harvin,-,Heal,850,3300,Yuiko Tatsumi,https://gbf.wiki/Philosophia
3270,7.0,SR,Light,Philosophia (SR),Permanent,-,Staff,Melee,Harvin,-,Special,1100,6600,Yuiko Tatsumi,https://gbf.wiki/Philosophia_(SR)
4181,9.3,SSR,Water,Pholia,Grand,-,Staff,Melee,Erune,-,Special,1166,7899,"Maaya Uchida,Kenyu Horiuchi",https://gbf.wiki/Pholia
4469,9.7,SSR,Earth,Pholia (Yukata),Yukata,-,Staff,Melee,Erune,-,Special,1216,7960,Maaya Uchida,https://gbf.wiki/Pholia_(Yukata)
4522,9.2,SSR,Wind,Pochacco,Tie-In / Collab,-,Melee,-,Other,-,Heal,1789,6255,???,https://gbf.wiki/Pochacco
4348,9.8,SSR,Water,Poseidon,Grand,-,Spear,-,Primal,-,Attack,1260,9700,Daisuke Ono,https://gbf.wiki/Poseidon
3190,8.0,SR,Dark,Predator,Permanent,-,Melee,-,Human,-,Attack,960,2700,Yū Asakawa,https://gbf.wiki/Predator
4278,9.6,SSR,Dark,Predator (SSR),Permanent,-,Melee,-,Human,-,Attack,1100,10500,Yū Asakawa,https://gbf.wiki/Predator_(SSR)
4400,9.5,SSR,Light,Prishe,Tie-In / Collab,-,Melee,-,Other,-,Attack,1290,9550,Aya Hirano,https://gbf.wiki/Prishe
3008,6.5,SR,Fire,Rackam,Permanent,-,Gun,-,Human,-,Special,1250,6250,Hiroaki Hirata,https://gbf.wiki/Rackam
4059,9.2,SSR,Fire,Rackam (Grand),Grand,-,Gun,-,Human,-,Special,1600,8000,Hiroaki Hirata,https://gbf.wiki/Rackam_(Grand)
3048,6.5,SR,Earth,Rackam (Holiday),Holiday,-,Gun,-,Human,-,Special,1050,6500,Hiroaki Hirata,https://gbf.wiki/Rackam_(Holiday)
4481,9.8,SSR,Fire,Ragazzo,Permanent,-,Melee,-,Human,-,Attack,1250,9800,Hiroyuki Yoshino,https://gbf.wiki/Ragazzo
4542,9.7,SSR,Light,Ragazzo (Summer),Summer,-,Melee,-,Human,-,Attack,1220,9900,Hiroyuki Yoshino,https://gbf.wiki/Ragazzo_(Summer)
2070,5.5,R,Water,Randall,Permanent,-,Melee,-,Human,-,Attack,640,4800,Wataru Hatano,https://gbf.wiki/Randall
3234,7.0,SR,Dark,Randall (SR),Permanent,-,Melee,-,Human,-,Attack,910,7950,Wataru Hatano,https://gbf.wiki/Randall_(SR)
4368,9.6,SSR,Wind,Randall (SSR),Permanent,-,Melee,-,Human,-,Attack,1280,9600,Wataru Hatano,https://gbf.wiki/Randall_(SSR)
3162,7.0,SR,Dark,Ranko Kanzaki,Tie-In / Collab,-,Staff,-,Human,-,Attack,750,6400,Maaya Uchida,https://gbf.wiki/Ranko_Kanzaki
4568,9.8,SSR,Wind,Raphael,Grand,-,Melee,-,Primal,-,Attack,1130,10350,Satoshi Mikami,https://gbf.wiki/Raphael
3126,7.0,SR,Wind,Rashid,Tie-In / Collab,-,Melee,-,Human,-,Attack,950,5450,Tarusuke Shingaki,https://gbf.wiki/Rashid
4109,9.3,SSR,Earth,Razia,Permanent,-,Spear,Gun,Draph,-,Defense,2150,7100,Nozomi Yamamoto,https://gbf.wiki/Razia
3257,7.5,SR,Earth,Razia (SR),Permanent,-,Spear,Gun,Draph,-,Defense,1660,6150,Nozomi Yamamoto,https://gbf.wiki/Razia_(SR)
4516,9.4,SSR,Light,Raziel (Event),Permanent,-,Gun,Staff,Primal,-,Balanced,1500,8000,Ayaka Nanase,https://gbf.wiki/Raziel_(Event)
4538,10,SSR,Earth,Raziel (Summer),Summer,-,Gun,Staff,Primal,-,Balanced,1600,8000,Ayaka Nanase,https://gbf.wiki/Raziel_(Summer)
3122,7.0,SR,Earth,Redluck,Permanent,-,Melee,-,Draph,-,Special,1050,7230,Hōchū Ōtsuka,https://gbf.wiki/Redluck
4265,9.5,SSR,Dark,Rei,Grand,-,Staff,Katana,Harvin,-,Special,1000,10000,Ai Kayano,https://gbf.wiki/Rei
3208,6.5,SR,Fire,Reinhardtzar,Permanent,-,Melee,-,Draph,-,Attack,800,7007,Kenichirou Matsuda,https://gbf.wiki/Reinhardtzar
4274,9.4,SSR,Fire,Reinhardtzar (Grand),Grand,-,Melee,-,Draph,-,Attack,1360,10800,Kenichirou Matsuda,https://gbf.wiki/Reinhardtzar_(Grand)
2014,3.0,R,Water,Richard,Permanent,-,Gun,-,Human,-,Special,760,4240,Ryōhei Kimura,https://gbf.wiki/Richard
3267,8.0,SR,Dark,Richard (SR),Permanent,-,Gun,-,Human,-,Special,1020,6777,Ryōhei Kimura,https://gbf.wiki/Richard_(SR)
4513,9.2,SSR,Wind,Richard (SSR),Permanent,-,Gun,-,Human,-,Special,1277,8815,Ryōhei Kimura,https://gbf.wiki/Richard_(SSR)
3088,7.0,SR,Fire,Rika Jougasaki,Tie-In / Collab,-,Spear,-,Human,-,Attack,800,6000,Nozomi Yamamoto,https://gbf.wiki/Rika_Jougasaki
4558,9.5,SSR,Dark,Rimuru Tempest,Tie-In / Collab,-,Katana,Melee,Other,-,Special,1260,8900,Miho Okasaki,https://gbf.wiki/Rimuru_Tempest
3041,7.0,SR,Water,Rin Shibuya,Tie-In / Collab,-,Sabre,-,Human,-,Attack,880,5600,Ayaka Fukuhara,https://gbf.wiki/Rin_Shibuya
3054,4.5,SR,Dark,Rita,Permanent,-,Staff,-,Human,-,Special,1100,6380,Miyuki Sawashiro,https://gbf.wiki/Rita
4510,9.6,SSR,Light,Robertina,Permanent,-,Harp,-,Harvin,-,Special,1157,9215,Ayaka Imamura / Ayasa Itō,https://gbf.wiki/Robertina
3144,6.5,SR,Wind,Robertina (Promo),Permanent,-,Harp,-,Harvin,-,Special,900,5000,Ayaka Imamura /Ayasa Itō,https://gbf.wiki/Robertina_(Promo)
4155,9.4,SSR,Light,Robomi,Permanent,-,Gun,-,Other,-,Attack,1260,9700,Keiko Han,https://gbf.wiki/Robomi
3079,6.0,SR,Light,Robomi (Event),Permanent,-,Gun,-,Other,-,Special,1350,4250,Keiko Han,https://gbf.wiki/Robomi_(Event)
4098,9.5,SSR,Water,Romeo,Permanent,-,Sabre,Staff,Human,-,Balanced,1500,8500,Yuichi Nakamura,https://gbf.wiki/Romeo
3077,6.0,SR,Water,Romeo (Event),Permanent,-,Sabre,-,Human,-,Balanced,1020,4900,Yuichi Nakamura,https://gbf.wiki/Romeo_(Event)
2018,4.5,R,Light,Rosamia,Permanent,-,Sabre,-,Human,-,Balanced,840,3800,Yui Ishikawa,https://gbf.wiki/Rosamia
3049,7.0,SR,Light,Rosamia (SR),Permanent,-,Sabre,-,Human,-,Balanced,1300,6000,Yui Ishikawa,https://gbf.wiki/Rosamia_(SR)
4087,9.5,SSR,Light,Rosamia (SSR),Permanent,-,Sabre,-,Human,-,Balanced,1600,8000,Yui Ishikawa,https://gbf.wiki/Rosamia_(SSR)
4289,9.4,SSR,Light,Rosamia (Yukata),Yukata,-,Sabre,-,Human,-,Balanced,1595,8025,Yui Ishikawa,https://gbf.wiki/Rosamia_(Yukata)
3010,5.5,SR,Wind,Rosetta,Permanent,-,Dagger,-,Other,-,Balanced,1040,4800,Rie Tanaka,https://gbf.wiki/Rosetta
4068,9.5,SSR,Wind,Rosetta (Grand),Grand,-,Dagger,-,Primal,-,Special,2000,7500,Rie Tanaka,https://gbf.wiki/Rosetta_(Grand)
4301,9.5,SSR,Water,Rosetta (Halloween),Halloween,-,Dagger,Staff,Primal,-,Defense,2200,6300,Rie Tanaka,https://gbf.wiki/Rosetta_(Halloween)
4026,9.1,SSR,Dark,Rosetta (Holiday),Holiday,-,Dagger,-,Primal,-,Heal,2000,7500,Rie Tanaka,https://gbf.wiki/Rosetta_(Holiday)
4176,9.0,SSR,Earth,Rosetta (Summer),Summer,-,Dagger,-,Primal,-,Special,1340,8500,Rie Tanaka,https://gbf.wiki/Rosetta_(Summer)
2057,5.0,R,Fire,Rosine,Permanent,-,Gun,-,Human,-,Heal,900,3100,Hisako Kyōda,https://gbf.wiki/Rosine
3256,7.0,SR,Fire,Rosine (SR),Permanent,-,Gun,-,Human,-,Heal,1200,5900,Hisako Kyōda,https://gbf.wiki/Rosine_(SR)
2000,4.5,R,Fire,Ryan,Permanent,-,Axe,-,Human,-,Attack,560,4800,Shintarō Asanuma,https://gbf.wiki/Ryan
3119,6.5,SR,Fire,Ryan (SR),Permanent,-,Axe,-,Human,-,Attack,1100,7400,Shintarō Asanuma,https://gbf.wiki/Ryan_(SR)
3104,6.5,SR,Wind,Ryu,Tie-In / Collab,-,Melee,-,Human,-,Attack,1000,5400,Hiroki Takahashi,https://gbf.wiki/Ryu
4514,9.7,SSR,Earth,Sabrina,Permanent,-,Sabre,-,Human,-,Attack,1277,9615,Yūko Natsuyoshi,https://gbf.wiki/Sabrina
3120,6.0,SR,Light,Sachiko Koshimizu,Tie-In / Collab,-,Axe,-,Human,-,Special,800,5500,Ayana Taketatsu,https://gbf.wiki/Sachiko_Koshimizu
3076,7.0,SR,Water,Sahli Lao,Permanent,-,Bow,-,Harvin,-,Balanced,1180,6320,Nanami Yamashita,https://gbf.wiki/Sahli_Lao
4136,8.5,SSR,Light,Sakura Kinomoto,Tie-In / Collab,-,Staff,-,Human,-,Special,1660,6730,Sakura Tange,https://gbf.wiki/Sakura_Kinomoto
3130,6.5,SR,Wind,Sakura Shinguji,Tie-In / Collab,-,Katana,-,Human,-,Balanced,1000,5000,Chisa Yokoyama,https://gbf.wiki/Sakura_Shinguji
4515,10,SSR,Light,Sandalphon,Grand,-,Sabre,Katana,Primal,-,Attack,1240,9800,Kenichi Suzumura,https://gbf.wiki/Sandalphon
4312,9.6,SSR,Earth,Sandalphon (Earth Grand),Grand,Fantasy,Sabre,Katana,Primal,-,Special,1080,9800,Kenichi Suzumura,https://gbf.wiki/Sandalphon_(Earth_Grand)
4153,9.5,SSR,Light,Sandalphon (Event),Permanent,-,Sabre,Katana,Primal,-,Balanced,1660,7700,Kenichi Suzumura,https://gbf.wiki/Sandalphon_(Event)
4224,9.5,SSR,Water,Sandalphon (Summer),Summer,-,Sabre,Katana,Primal,-,Balanced,1500,8500,Kenichi Suzumura,https://gbf.wiki/Sandalphon_(Summer)
